label_verbose,label,verb,verbmorph,verbmorph2,matrix_subject_type_2,matrix_subject_type_3,emb_cl_length,interv_material_macl_embcl,horror_aequi,ehms_etc_narrow,ehms_etc_broad,alpha_persistence_50,alpha_persistence_100,alpha_persistence,alpha_pers_distance,beta_pers_distance,ln_beta_pers_distance,beta_persistence_2,ttrpassage,adv_beginning,adv_afterend,matrix_negation,matrix_auxiliary,complement_subject,I_THINK_alert,verbid,morphid,text,speaker,speaker_age2,speaker_age,speaker_sex,area,area2,county,latitude,corpus
zeroTHAT,1,say,a_base,a_base_3sg,he,a_other,6,0,no,0,0,no,no,zero,400,13,2.565,3,6.7,no,no,no,no,yes,no,no,yes,SFK_011,JRS,85,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,0,0,no,no,zero,21,112,4.718,0,7.2,no,no,yes,no,yes,no,yes,yes,SOM_001,SRLM_HR,NA,        ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,0,0,no,no,zero,211,76,4.331,1,7.5,no,no,no,yes,no,no,no,yes,WES_018,WesHN,77,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,0,0,no,no,zero,425,9,2.197,1,7.5,no,no,no,yes,yes,no,yes,yes,HEB_024,Heb44,45,young   ,male,Heb,d_Scotland,HEB     ,57.5,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,0,0,no,no,zero,52,78,4.357,1,7,no,no,no,no,yes,no,no,yes,WES_019,WesZb,70,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,0,1,no,no,zero,27,133,4.89,0,6.7,no,no,yes,yes,no,no,no,yes,ELN_002,ElnAC,NA,        ,male,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,0,2,no,no,zero,944,96,4.564,0,5.7,no,no,no,yes,yes,no,no,yes,NTT_015,A109,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,0,3,no,no,zero,1734,8,2.079,3,7.2,no,no,no,yes,yes,no,no,yes,MDX_002,CP,NA,        ,male,SE,b_England,MDX     ,51.59,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,1,0,no,no,zero,671,9,2.197,2,6.8,no,no,no,yes,yes,no,no,yes,KEN_003,HM,85,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,no,1,1,no,no,zero,134,122,4.804,0,6.7,no,no,no,yes,yes,no,no,yes,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,yes,0,0,no,no,zero,192,93,4.533,1,7.7,no,no,yes,yes,no,no,no,yes,SFK_003,EF1,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,yes,0,0,no,no,zero,292,49,3.892,2,6.6,no,no,no,yes,no,no,no,yes,WES_018,WesHN,77,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,10,0,yes,0,0,no,no,zero,847,8,2.079,5,7.4,no,no,no,no,no,no,no,yes,SFK_004,ELF,71,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,11,0,no,0,0,no,no,explicit,102,42,3.738,1,6.7,no,no,no,yes,yes,no,no,yes,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,11,0,no,0,0,no,no,zero,202,52,3.951,1,6.5,yes,no,no,no,no,no,yes,no,WLN_002,WlnMO,NA,        ,female,SCL,d_Scotland,WLN     ,56,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,11,0,no,0,0,no,no,zero,27,4,1.386,1,7.2,no,no,no,yes,yes,no,no,yes,LAN_020,WigWHJ,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,11,0,no,0,0,no,no,zero,475,38,3.638,2,6.8,no,no,no,no,yes,no,no,yes,SAL_025,IBLE,89,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,11,0,no,0,0,yes,yes,explicit,25,21,3.045,3,6.3,no,no,no,no,no,no,no,yes,WES_009,WesBX,79,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,11,0,no,0,3,no,no,zero,1560,181,5.198,0,8.2,no,no,no,yes,no,no,no,yes,LAN_003,Lang1p,76,old     ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,11,0,yes,0,0,no,no,zero,273,91,4.511,1,7,no,no,no,no,no,no,no,yes,NTT_016,NotA48,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,11,0,yes,0,0,no,no,zero,38,8,2.079,1,6.8,no,no,no,yes,no,no,no,yes,WES_002,WesAE,76,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,12,0,no,0,0,no,no,zero,248,19,2.944,3,7.3,no,no,yes,yes,yes,no,no,yes,WIL_014,TrbrGHG,79,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,12,0,no,0,1,no,no,zero,47,56,4.025,1,7.4,no,no,no,no,no,no,no,yes,KEN_004,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,13,0,no,0,0,no,no,explicit,131,10,2.303,4,8,no,no,no,yes,yes,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,13,0,no,0,0,no,no,zero,3,8,2.079,2,7.5,no,no,no,yes,yes,no,no,yes,SAL_039,IBEP,81,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,13,0,no,0,0,no,no,zero,453,29,3.367,2,7,no,no,no,yes,no,no,no,yes,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,13,0,no,0,0,no,no,zero,47,10,2.303,3,8,no,no,no,no,yes,no,no,no,SAL_013,IBFB,74,young   ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,13,0,no,0,0,no,no,zero,965,10,2.303,2,7.9,no,no,no,yes,yes,no,no,yes,LAN_019,WigHT,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,13,0,no,0,1,no,no,explicit,357,60,4.094,1,7.5,no,no,no,yes,yes,no,yes,yes,SAL_038,IBJP,73,young   ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,13,2,no,1,2,no,no,zero,1144,82,4.407,0,6.6,no,no,no,no,no,no,yes,no,DEV_007,TCA_EA,93,old     ,female,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,13,3,no,0,0,no,no,zero,23,79,4.369,1,7.5,yes,no,no,yes,no,no,no,no,IOM_001,IomBK,85,old     ,male,MAN,b_England,IOM     ,54.26,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,14,0,no,0,0,no,no,zero,116,10,2.303,3,7.4,no,no,no,no,no,no,no,no,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,15,0,no,0,0,no,no,zero,723,96,4.564,0,7.3,no,no,no,yes,yes,no,no,yes,SAL_004,IBWB,78,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,16,0,no,0,0,no,no,zero,311,81,4.394,1,7.5,no,no,yes,yes,yes,no,yes,no,WIL_015,TrbrEGC,83,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,16,0,no,0,0,no,no,zero,521,81,4.394,1,7.3,no,no,no,no,yes,no,yes,no,NBL_008,NblJB>,NA,        ,NA,N,b_England,NBL     ,55.3,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,16,0,no,0,5,no,no,zero,429,66,4.19,4,6.7,no,no,no,yes,yes,no,no,yes,MLN_007,MlnJH,NA,        ,male,SCL,d_Scotland,MLN     ,55.92,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,16,1,no,0,0,no,no,zero,464,22,3.091,4,7,no,no,no,yes,no,no,no,no,SFK_018,SufEF2,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,19,0,no,0,0,no,no,explicit,401,70,4.248,1,7.6,no,no,no,no,yes,no,yes,yes,SAL_038,IBJP,73,young   ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,19,0,no,0,0,no,no,zero,208,91,4.511,1,7,no,no,no,yes,no,no,yes,yes,SFK_033,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,100,262,5.568,0,6.9,no,no,yes,yes,yes,no,no,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,169,28,3.332,1,6.8,no,no,no,no,yes,no,yes,yes,NBL_006,NblJB,NA,        ,female,N,b_England,NBL     ,55.3,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,357,84,4.431,1,7.7,no,no,no,yes,yes,no,no,yes,SFK_028,SufHJT2,73,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,563,36,3.584,3,7,no,yes,yes,no,yes,no,no,yes,GLA_007,WalJSD,NA,        ,NA,Wal,c_Wales,GLA     ,51.64,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,570,77,4.344,1,7.8,no,no,no,yes,yes,no,yes,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,59,14,2.639,2,6.9,no,no,no,no,yes,no,yes,yes,NBL_006,NblJB,NA,        ,female,N,b_England,NBL     ,55.3,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,67,145,4.977,0,7,no,no,no,no,yes,no,yes,yes,WES_019,WesZb,70,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,85,33,3.497,4,7.6,no,yes,no,no,yes,no,no,yes,WES_003,WesAQ,84,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,94,165,5.106,0,6.9,no,yes,no,yes,yes,no,no,yes,NTT_009,NotA80,78,old     ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,yes,explicit,51,5,1.609,4,7.6,no,no,yes,yes,yes,no,yes,no,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,0,no,yes,explicit,89,17,2.833,5,7.4,no,no,yes,yes,yes,no,yes,yes,SOM_024,SRLM_HM,81,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,1,no,no,zero,263,10,2.303,2,7,no,no,yes,yes,yes,no,yes,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,2,no,no,zero,127,276,5.62,0,7.7,no,no,no,yes,yes,no,yes,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,2,no,no,zero,205,85,4.443,1,7,no,no,yes,yes,yes,no,no,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,2,0,no,0,2,no,no,zero,292,37,3.611,1,7.7,no,no,no,no,yes,no,no,yes,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,20,3,no,0,0,no,no,zero,459,21,3.045,2,6.5,yes,no,no,yes,no,no,no,yes,OXF_001,FP,81,old     ,male,SW,b_England,OXF     ,51.79,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,21,0,no,0,3,no,no,zero,653,244,5.497,0,6.4,yes,no,no,no,no,no,yes,no,MDX_002,CP,NA,        ,male,SE,b_England,MDX     ,51.59,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,22,0,no,0,0,no,no,zero,79,115,4.745,0,7.5,yes,no,no,yes,no,no,yes,yes,SFK_030,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,29,0,no,0,0,no,no,zero,32,85,4.443,1,7.3,no,no,no,no,yes,no,no,yes,NTT_016,NotA48,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,explicit,218,17,2.833,3,5.1,no,no,yes,yes,yes,no,no,yes,NBL_003,NblMN,83,old     ,female,N,b_England,NBL     ,55.3,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,1805,4,1.386,4,7.4,no,no,no,no,yes,no,no,yes,ANS_001,AnsJT,75,old     ,male,SCL,d_Scotland,ANS     ,56.66,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,183,21,3.045,4,7.6,no,no,yes,yes,yes,no,no,yes,SFK_018,SufEF2,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,441,258,5.553,0,7.1,no,no,no,yes,yes,no,no,no,WES_016,WesDT,80,old     ,female,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,48,20,2.996,1,7.5,no,no,no,yes,yes,no,yes,yes,FIF_001,FifPS,69,young   ,male,SCL,d_Scotland,FIF     ,56.22,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,774,3,1.099,1,7.5,no,no,yes,yes,no,no,no,no,HEB_013,Heb9,17,young   ,female,Heb,d_Scotland,HEB     ,57.5,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,1,no,no,explicit,1111,82,4.407,1,6.3,no,no,no,no,yes,no,no,no,DUR_001,DurML,NA,        ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,1,no,no,zero,151,42,3.738,3,7.3,no,no,yes,yes,yes,no,no,yes,NTT_010,NotA85,72,young   ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,1,no,no,zero,3,11,2.398,2,7.7,no,no,no,yes,yes,no,no,yes,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,1,no,no,zero,51,47,3.85,2,7.1,no,no,no,yes,yes,no,no,yes,ELN_012,ElnAG,NA,        ,male,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,1,no,no,zero,63,44,3.784,1,7.1,no,no,yes,yes,yes,no,yes,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,3,no,no,zero,501,82,4.407,3,6.5,no,no,no,no,yes,no,no,yes,LND_003,FM,67,young   ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,4,no,no,zero,106,36,3.584,1,6.9,no,no,yes,yes,yes,no,no,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,5,no,no,zero,135,79,4.369,1,7.1,no,no,no,no,yes,no,no,no,LAN_006,LanD1P,71,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,0,7,no,no,zero,76,45,3.807,3,7.6,no,no,yes,yes,yes,no,no,yes,MLN_007,MlnJH,NA,        ,male,SCL,d_Scotland,MLN     ,55.92,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,0,no,1,0,no,no,explicit,313,28,3.332,2,7.3,no,no,yes,no,yes,no,no,yes,SEL_003,SelAN,NA,        ,male,SCL,d_Scotland,SEL     ,55.5,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,2,no,0,0,yes,yes,explicit,12,6,1.792,4,6.6,no,no,no,yes,yes,no,no,yes,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,2,no,0,3,no,no,zero,429,527,6.267,0,7.6,no,no,no,no,yes,no,no,yes,LAN_007,LanF1P,73,young   ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,3,52,no,0,0,no,no,zero,793,54,3.989,4,6.9,no,no,yes,yes,yes,no,yes,no,FIF_001,FifPS,69,young   ,male,SCL,d_Scotland,FIF     ,56.22,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,34,0,no,1,3,no,no,zero,1148,54,3.989,1,6.8,yes,no,no,yes,no,no,no,yes,DEV_003,TCA_EC,NA,        ,female,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,explicit,326,39,3.664,3,6.8,no,no,no,yes,yes,no,no,no,WIL_015,TrbrEGC,83,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,13,63,4.143,1,6.9,no,no,yes,yes,yes,no,no,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,1362,95,4.554,0,6.3,no,no,no,yes,yes,no,no,yes,SAL_024,IBLE,89,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,190,13,2.565,1,7.5,no,no,no,no,no,no,no,no,WES_005,WesBE,74,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,2514,94,4.543,1,7.6,no,no,no,yes,no,no,no,no,SFK_031,SufHED5,80,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,256,123,4.812,0,7.4,no,no,yes,yes,yes,no,no,yes,WES_018,WesHN,77,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,32,5,1.609,4,6.3,no,no,yes,no,yes,no,no,yes,ELN_009,ElnLS,18,young   ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,406,3,1.099,6,6.9,no,no,yes,yes,yes,no,no,yes,NBL_003,NblMN,83,old     ,female,N,b_England,NBL     ,55.3,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,921,52,3.951,2,7.1,no,no,no,yes,yes,no,yes,no,SFK_033,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,1,no,no,zero,104,25,3.219,2,7.4,no,no,no,yes,yes,no,no,no,LAN_005,LanC5P,61,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,1,no,no,zero,20,130,4.868,0,7.5,no,no,no,yes,yes,no,no,yes,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,1,no,no,zero,94,65,4.174,3,6.5,no,no,yes,yes,yes,no,no,yes,NBL_003,NblMN,83,old     ,female,N,b_England,NBL     ,55.3,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,0,3,no,no,zero,15,329,5.796,0,6.4,no,no,yes,yes,yes,no,no,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,no,1,1,no,no,zero,134,255,5.541,0,7.6,no,yes,yes,yes,yes,no,no,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,0,yes,0,0,no,no,zero,145,55,4.007,2,7.1,no,yes,no,yes,no,no,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,4,3,no,1,1,no,no,zero,556,157,5.056,0,7,no,no,no,yes,yes,no,yes,yes,LND_001,CA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,explicit,598,117,4.762,0,7,no,no,no,yes,yes,no,no,yes,HEB_023,Heb41,16,young   ,male,Heb,d_Scotland,HEB     ,57.5,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,explicit,906,107,4.673,0,7.7,no,yes,yes,no,yes,no,no,yes,KEN_001,JC,89,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,14,20,2.996,2,6.9,no,no,no,no,yes,no,no,no,SAL_025,IBLE,89,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,15,139,4.934,0,6.2,no,no,no,no,yes,no,no,yes,LAN_004,LanW1P,80,old     ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,1808,77,4.344,1,7.5,no,no,yes,yes,yes,no,no,no,YKS_003,YksSL,NA,        ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,212,5,1.609,2,7,no,no,no,no,no,no,no,no,DEV_007,TCA_EA,93,old     ,female,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,247,90,4.5,1,8.3,no,no,no,no,yes,no,no,no,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,352,63,4.143,1,6.9,no,no,no,yes,yes,no,no,yes,DUR_003,DurEL,NA,        ,female,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,353,23,3.135,2,6.4,no,no,no,no,no,no,no,yes,SFK_024,SufWEJ1,73,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,366,54,3.989,1,7.1,no,no,no,yes,yes,no,no,yes,SFK_021,SufHED2,78,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,37,48,3.871,2,6.7,no,no,no,yes,yes,no,yes,yes,SFK_013,HJT1,72,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,53,30,3.401,2,7.2,no,no,no,yes,no,no,no,yes,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,59,18,2.89,2,6.2,no,no,no,no,no,no,no,no,GLA_001,CwmWTC,89,old     ,male,Wal,c_Wales,GLA     ,51.64,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,599,22,3.091,2,7.2,no,no,no,yes,yes,no,no,yes,SAL_006,IBNB,83,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,88,7,1.946,1,7.6,no,no,yes,no,yes,no,no,yes,LAN_022,WigGRB,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,no,no,zero,9,40,3.689,4,6,no,no,yes,yes,yes,no,yes,yes,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,0,yes,yes,explicit,45,6,1.792,7,7,no,no,no,no,yes,no,no,yes,WIL_001,TrbrGR,85,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,1,no,no,explicit,181,132,4.883,0,7.4,no,no,yes,no,yes,no,yes,yes,LND_007,GA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,1,no,no,zero,262,72,4.277,1,7.3,no,no,no,yes,yes,no,yes,no,KCD_001,KcdRS,71,young   ,male,SCL,d_Scotland,KCD     ,56.97,b_FRED
zeroTHAT,1,say,a_base,a_base_3sg,I,I,5,0,no,0,1,no,no,zero,611,209,5.342,0,7.5,no,no,no,yes,yes,no,no,yes,SFK_033,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
